xstart,ystart,zstart,xend,yend,zend,color
-16.9661,-6.4643,88.6925,-15.4529,-6.2644,87.9295,4
-16.9661,-6.4643,88.6925,-15.5649,-6.0938,87.304,4
-15.3926,-6.4232,88.805,-15.4149,-6.0122,89.3427,4
-15.3926,-6.4232,88.805,-17.4373,-4.222,85.39,4
-15.3926,-6.4232,88.805,-15.8385,-5.2165,89.6753,4
-15.3926,-6.4232,88.805,-15.5662,-5.4002,88.8535,4
-15.3926,-6.4232,88.805,-15.5754,-5.1216,85.6613,4
-15.3926,-6.4232,88.805,-15.7473,-5.1813,85.4054,4
-15.3926,-6.4232,88.805,-15.6122,-4.8414,85.2459,4
-15.3926,-6.4232,88.805,-15.3637,-5.8601,88.5696,4
-15.3926,-6.4232,88.805,-15.6877,-5.5361,86.1529,4
-15.3926,-6.4232,88.805,-15.5222,-5.2055,88.1085,4
-15.3926,-6.4232,88.805,-15.5422,-6.7561,88.7064,4
-15.3926,-6.4232,88.805,-15.6218,-4.363,84.5816,4
-15.3926,-6.4232,88.805,-15.8655,-4.9152,84.8922,4
-15.3926,-6.4232,88.805,-17.005,-4.4575,85.0821,4
-15.8072,-6.1081,86.958,-16.1377,-6.2528,87.0964,4
-15.8072,-6.1081,86.958,-16.461,-5.9044,86.8159,4
-15.8072,-6.1081,86.958,-15.5948,-5.7692,86.7284,4
-15.8072,-6.1081,86.958,-15.8385,-5.2165,89.6753,4
-15.8072,-6.1081,86.958,-15.9832,-4.4073,88.7323,4
-15.8072,-6.1081,86.958,-15.6877,-5.5361,86.1529,4
-15.8072,-6.1081,86.958,-15.5422,-6.7561,88.7064,4
-15.8072,-6.1081,86.958,-15.4529,-6.2644,87.9295,4
-15.8072,-6.1081,86.958,-15.6323,-4.3235,87.5476,4
-15.8072,-6.1081,86.958,-15.875,-3.0763,87.1062,4
-15.8072,-6.1081,86.958,-15.756,-2.7346,86.5518,4
-15.8072,-6.1081,86.958,-16.0038,-2.7783,87.1951,4
-15.8072,-6.1081,86.958,-15.5649,-6.0938,87.304,4
-15.8072,-6.1081,86.958,-16.7503,-2.8454,90.7319,4
-15.8072,-6.1081,86.958,24.0237,0.0045609,84.9233,5
-15.8072,-6.1081,86.958,24.3262,1.172,85.3486,5
-15.8072,-6.1081,86.958,24.9807,2.42,85.1445,5
-15.8072,-6.1081,86.958,-15.8941,-5.4614,85.595,4
-15.8072,-6.1081,86.958,-18.4079,-5.1852,88.095,0
-15.8072,-6.1081,86.958,-18.8942,-5.0658,88.3414,0
-15.8072,-6.1081,86.958,-17.9284,-5.128,87.3912,0
-16.1377,-6.2528,87.0964,-17.3509,-5.3178,86.9209,0
-16.1377,-6.2528,87.0964,-16.1759,-6.5172,87.7071,4
-16.1377,-6.2528,87.0964,-15.6877,-5.5361,86.1529,4
-16.1377,-6.2528,87.0964,-15.6323,-4.3235,87.5476,4
-16.1377,-6.2528,87.0964,-17.7092,-5.5163,87.9116,0
-16.1377,-6.2528,87.0964,-15.8941,-5.4614,85.595,4
-16.1377,-6.2528,87.0964,-18.4079,-5.1852,88.095,0
-16.1377,-6.2528,87.0964,-18.8942,-5.0658,88.3414,0
-16.1377,-6.2528,87.0964,-17.9284,-5.128,87.3912,0
-16.6203,-6.1769,87.5683,-15.4551,-5.0981,87.2315,4
-16.6203,-6.1769,87.5683,-17.1399,-5.6057,87.2253,4
-16.6203,-6.1769,87.5683,-17.3509,-5.3178,86.9209,0
-16.6203,-6.1769,87.5683,-16.1759,-6.5172,87.7071,4
-16.6203,-6.1769,87.5683,-17.4435,-6.0598,88.4521,4
-16.6203,-6.1769,87.5683,-16.7732,-0.032803,88.3547,0
-16.6203,-6.1769,87.5683,-16.5748,0.63649,87.5817,0
-16.6203,-6.1769,87.5683,-15.2559,1.2342,83.2263,0
-16.6203,-6.1769,87.5683,-27.5707,6.7953,75.8238,16
-16.6203,-6.1769,87.5683,-27.7971,7.4298,76.0217,16
-16.6203,-6.1769,87.5683,-15.6877,-5.5361,86.1529,4
-16.6203,-6.1769,87.5683,-15.8941,-5.4614,85.595,4
-16.6203,-6.1769,87.5683,-18.4079,-5.1852,88.095,0
-16.6203,-6.1769,87.5683,-18.8942,-5.0658,88.3414,0
-16.6203,-6.1769,87.5683,-17.9284,-5.128,87.3912,0
-16.0571,-5.9602,86.4074,-16.0989,-3.1912,87.8266,4
-16.0571,-5.9602,86.4074,-15.5754,-5.1216,85.6613,4
-16.0571,-5.9602,86.4074,-15.6877,-5.5361,86.1529,4
-16.0571,-5.9602,86.4074,-15.5422,-6.7561,88.7064,4
-16.0571,-5.9602,86.4074,-15.6323,-4.3235,87.5476,4
-16.0571,-5.9602,86.4074,-15.875,-3.0763,87.1062,4
-16.0571,-5.9602,86.4074,-16.268,-5.3118,85.4776,4
-16.0571,-5.9602,86.4074,-16.6381,-4.2301,84.4497,0
-16.0571,-5.9602,86.4074,-16.9054,-4.045,84.5167,0
-16.0571,-5.9602,86.4074,-16.5829,-3.795,84.0454,0
-16.0571,-5.9602,86.4074,-15.6786,-3.5554,86.9266,4
-16.0571,-5.9602,86.4074,-15.4136,-4.1304,85.7351,4
-16.0571,-5.9602,86.4074,-18.6398,-3.0605,86.6107,0
-16.0571,-5.9602,86.4074,-16.0328,-3.0257,83.1618,0
-16.0571,-5.9602,86.4074,-15.2679,-1.088,85.222,0
-16.0571,-5.9602,86.4074,-15.1069,-0.33484,84.7098,0
-16.0571,-5.9602,86.4074,-27.8617,4.6492,83.6342,18
-16.0571,-5.9602,86.4074,-26.4436,5.1354,75.5952,0
-16.0571,-5.9602,86.4074,-24.3482,4.3894,77.3366,0
-16.0571,-5.9602,86.4074,-29.1864,8.6892,78.5136,0
-16.0571,-5.9602,86.4074,-29.4604,9.1607,79.0881,4
-16.0571,-5.9602,86.4074,-29.0772,9.5676,78.1661,0
-16.0571,-5.9602,86.4074,-25.9521,4.751,76.7264,0
-16.0571,-5.9602,86.4074,-28.4463,11.4679,76.2365,18
-16.0571,-5.9602,86.4074,-28.7089,12.4081,76.1289,18
-16.0571,-5.9602,86.4074,-28.7242,12.1068,76.0932,18
-16.0571,-5.9602,86.4074,-28.7527,12.7199,76.0562,18
-16.0571,-5.9602,86.4074,-15.8941,-5.4614,85.595,4
-16.461,-5.9044,86.8159,-16.1759,-6.5172,87.7071,4
-16.461,-5.9044,86.8159,-15.6877,-5.5361,86.1529,4
-16.461,-5.9044,86.8159,-15.5422,-6.7561,88.7064,4
-16.461,-5.9044,86.8159,-15.8941,-5.4614,85.595,4
-16.461,-5.9044,86.8159,-18.4079,-5.1852,88.095,0
-16.461,-5.9044,86.8159,-18.8942,-5.0658,88.3414,0
-16.461,-5.9044,86.8159,-17.9284,-5.128,87.3912,0
-16.3769,-5.6281,86.1729,-17.2876,-3.8567,84.8865,0
-16.3769,-5.6281,86.1729,-16.0989,-3.1912,87.8266,4
-16.3769,-5.6281,86.1729,-16.1258,2.9728,84.9321,0
-16.3769,-5.6281,86.1729,-15.5754,-5.1216,85.6613,4
-16.3769,-5.6281,86.1729,-15.6877,-5.5361,86.1529,4
-16.3769,-5.6281,86.1729,-15.5422,-6.7561,88.7064,4
-16.3769,-5.6281,86.1729,-15.875,-3.0763,87.1062,4
-16.3769,-5.6281,86.1729,-16.268,-5.3118,85.4776,4
-16.3769,-5.6281,86.1729,-16.6381,-4.2301,84.4497,0
-16.3769,-5.6281,86.1729,-16.9054,-4.045,84.5167,0
-16.3769,-5.6281,86.1729,-16.5829,-3.795,84.0454,0
-16.3769,-5.6281,86.1729,-15.6786,-3.5554,86.9266,4
-16.3769,-5.6281,86.1729,-15.4136,-4.1304,85.7351,4
-16.3769,-5.6281,86.1729,-18.6398,-3.0605,86.6107,0
-16.3769,-5.6281,86.1729,-16.0328,-3.0257,83.1618,0
-16.3769,-5.6281,86.1729,-15.2679,-1.088,85.222,0
-16.3769,-5.6281,86.1729,-15.1069,-0.33484,84.7098,0
-16.3769,-5.6281,86.1729,-28.388,10.9808,77.1159,0
-16.3769,-5.6281,86.1729,-28.4463,11.4679,76.2365,16
-16.3769,-5.6281,86.1729,-28.7089,12.4081,76.1289,18
-16.3769,-5.6281,86.1729,-28.7527,12.7199,76.0562,18
-16.3769,-5.6281,86.1729,-16.1191,2.2075,85.5911,0
-16.3769,-5.6281,86.1729,-15.8941,-5.4614,85.595,4
-16.3769,-5.6281,86.1729,-18.2307,-3.2907,86.093,0
-16.3769,-5.6281,86.1729,-15.8857,1.9539,81.8466,0
-16.3769,-5.6281,86.1729,-16.5044,3.0255,85.9608,0
-16.3769,-5.6281,86.1729,-24.8525,4.4089,74.3432,16
-16.3769,-5.6281,86.1729,-24.3441,4.627,74.2654,16
-16.3769,-5.6281,86.1729,-28.0495,8.0054,76.3671,16
-16.3769,-5.6281,86.1729,-28.3906,9.7844,77.3076,16
-16.3769,-5.6281,86.1729,-28.1254,9.0247,76.445,16
-16.3769,-5.6281,86.1729,-28.2201,10.2742,77.0136,16
-16.3769,-5.6281,86.1729,-29.9204,12.0916,78.1633,16
-16.3769,-5.6281,86.1729,-30.613,12.6863,78.3691,16
-16.3769,-5.6281,86.1729,-30.5508,12.9441,77.8354,16
-16.3769,-5.6281,86.1729,-32.1215,14.2054,77.5083,20
-16.3769,-5.6281,86.1729,-32.3467,14.3868,77.4168,20
-16.7227,-5.5893,86.5828,-16.545,-4.4726,84.6123,0
-16.7227,-5.5893,86.5828,-17.6753,-4.0367,85.5252,0
-16.7227,-5.5893,86.5828,-17.2876,-3.8567,84.8865,0
-16.7227,-5.5893,86.5828,-28.6054,11.9995,76.2433,16
-16.7227,-5.5893,86.5828,-16.1258,2.9728,84.9321,0
-16.7227,-5.5893,86.5828,-15.5754,-5.1216,85.6613,4
-16.7227,-5.5893,86.5828,-15.6877,-5.5361,86.1529,4
-16.7227,-5.5893,86.5828,-15.5422,-6.7561,88.7064,4
-16.7227,-5.5893,86.5828,-28.0943,9.1304,76.7365,16
-16.7227,-5.5893,86.5828,-16.6381,-4.2301,84.4497,0
-16.7227,-5.5893,86.5828,-18.1142,-3.8372,85.9778,0
-16.7227,-5.5893,86.5828,-16.9054,-4.045,84.5167,0
-16.7227,-5.5893,86.5828,-16.5829,-3.795,84.0454,0
-16.7227,-5.5893,86.5828,-18.6398,-3.0605,86.6107,0
-16.7227,-5.5893,86.5828,-16.0328,-3.0257,83.1618,0
-16.7227,-5.5893,86.5828,-16.1191,2.2075,85.5911,0
-16.7227,-5.5893,86.5828,-15.8941,-5.4614,85.595,4
-16.7227,-5.5893,86.5828,-18.2307,-3.2907,86.093,0
-16.7227,-5.5893,86.5828,-15.8857,1.9539,81.8466,0
-16.7227,-5.5893,86.5828,-16.5044,3.0255,85.9608,0
-16.7227,-5.5893,86.5828,-24.8525,4.4089,74.3432,16
-16.7227,-5.5893,86.5828,-24.3441,4.627,74.2654,16
-16.7227,-5.5893,86.5828,-28.0495,8.0054,76.3671,16
-16.7227,-5.5893,86.5828,-28.3906,9.7844,77.3076,16
-16.7227,-5.5893,86.5828,-28.1254,9.0247,76.445,16
-16.7227,-5.5893,86.5828,-28.2201,10.2742,77.0136,16
-16.7227,-5.5893,86.5828,-29.9204,12.0916,78.1633,16
-16.7227,-5.5893,86.5828,-30.613,12.6863,78.3691,16
-16.7227,-5.5893,86.5828,-30.5508,12.9441,77.8354,16
-16.7227,-5.5893,86.5828,-32.1215,14.2054,77.5083,20
-16.7227,-5.5893,86.5828,-32.6306,14.3089,78.0128,20
-16.7227,-5.5893,86.5828,-32.3467,14.3868,77.4168,20
-15.4149,-6.0122,89.3427,-15.5754,-5.1216,85.6613,4
-15.4149,-6.0122,89.3427,-15.7473,-5.1813,85.4054,4
-15.4149,-6.0122,89.3427,-15.6122,-4.8414,85.2459,4
-15.4149,-6.0122,89.3427,-15.4465,-6.9573,89.4201,4
-15.4149,-6.0122,89.3427,-15.6877,-5.5361,86.1529,4
-15.4149,-6.0122,89.3427,-15.5422,-6.7561,88.7064,4
-15.4149,-6.0122,89.3427,-15.4529,-6.2644,87.9295,4
-15.4149,-6.0122,89.3427,-15.5649,-6.0938,87.304,4
-15.4149,-6.0122,89.3427,-15.6218,-4.363,84.5816,4
-15.4149,-6.0122,89.3427,-15.5188,-5.3008,86.2066,4
-15.4149,-6.0122,89.3427,-15.8655,-4.9152,84.8922,4
-15.4149,-6.0122,89.3427,-15.4863,-4.5883,85.3894,4
-15.5948,-5.7692,86.7284,-15.8385,-5.2165,89.6753,4
-15.5948,-5.7692,86.7284,-15.9832,-4.4073,88.7323,4
-15.5948,-5.7692,86.7284,-17.3509,-5.3178,86.9209,0
-15.5948,-5.7692,86.7284,-15.5754,-5.1216,85.6613,4
-15.5948,-5.7692,86.7284,-15.6122,-4.8414,85.2459,4
-15.5948,-5.7692,86.7284,-15.6877,-5.5361,86.1529,4
-15.5948,-5.7692,86.7284,-15.4529,-6.2644,87.9295,4
-15.5948,-5.7692,86.7284,-15.6323,-4.3235,87.5476,4
-15.5948,-5.7692,86.7284,-15.875,-3.0763,87.1062,4
-15.5948,-5.7692,86.7284,-15.756,-2.7346,86.5518,4
-15.5948,-5.7692,86.7284,-16.0038,-2.7783,87.1951,4
-15.5948,-5.7692,86.7284,-15.5649,-6.0938,87.304,4
-15.5948,-5.7692,86.7284,-16.7503,-2.8454,90.7319,4
-15.5948,-5.7692,86.7284,24.0237,0.0045609,84.9233,5
-15.5948,-5.7692,86.7284,24.3262,1.172,85.3486,5
-15.5948,-5.7692,86.7284,24.9807,2.42,85.1445,5
-15.5948,-5.7692,86.7284,-17.7092,-5.5163,87.9116,0
-15.5948,-5.7692,86.7284,-15.8941,-5.4614,85.595,4
-15.5948,-5.7692,86.7284,-18.4079,-5.1852,88.095,0
-15.5948,-5.7692,86.7284,-18.8942,-5.0658,88.3414,0
-15.5948,-5.7692,86.7284,-15.5188,-5.3008,86.2066,4
-15.5948,-5.7692,86.7284,-17.9284,-5.128,87.3912,0
-15.5948,-5.7692,86.7284,-15.4863,-4.5883,85.3894,4
-16.084,-5.0283,84.8541,-17.4373,-4.222,85.39,0
-16.084,-5.0283,84.8541,-16.545,-4.4726,84.6123,0
-16.084,-5.0283,84.8541,-17.2876,-3.8567,84.8865,0
-16.084,-5.0283,84.8541,-17.6526,-3.6362,85.3493,0
-16.084,-5.0283,84.8541,-16.0989,-3.1912,87.8266,4
-16.084,-5.0283,84.8541,-15.5754,-5.1216,85.6613,4
-16.084,-5.0283,84.8541,-15.6122,-4.8414,85.2459,4
-16.084,-5.0283,84.8541,-15.6877,-5.5361,86.1529,4
-16.084,-5.0283,84.8541,-15.4529,-6.2644,87.9295,4
-16.084,-5.0283,84.8541,-15.5649,-6.0938,87.304,4
-16.084,-5.0283,84.8541,-16.268,-5.3118,85.4776,4
-16.084,-5.0283,84.8541,-18.2899,-4.2199,86.498,0
-16.084,-5.0283,84.8541,-16.6381,-4.2301,84.4497,0
-16.084,-5.0283,84.8541,-18.5464,-4.0565,86.6547,0
-16.084,-5.0283,84.8541,-18.1142,-3.8372,85.9778,0
-16.084,-5.0283,84.8541,-16.9054,-4.045,84.5167,0
-16.084,-5.0283,84.8541,-16.5829,-3.795,84.0454,0
-16.084,-5.0283,84.8541,-18.6398,-3.0605,86.6107,0
-16.084,-5.0283,84.8541,-15.9446,-4.5763,84.455,0
-16.084,-5.0283,84.8541,-17.7746,-3.0137,85.4351,0
-16.084,-5.0283,84.8541,-15.8941,-5.4614,85.595,4
-16.084,-5.0283,84.8541,-18.2307,-3.2907,86.093,0
-16.084,-5.0283,84.8541,-28.1942,7.7627,77.1206,0
-16.084,-5.0283,84.8541,-15.403,-3.433,83.6047,0
-16.084,-5.0283,84.8541,-17.0032,-3.1072,84.259,0
-16.084,-5.0283,84.8541,-16.4891,-3.0143,83.5397,0
-16.084,-5.0283,84.8541,-18.5187,-2.0539,86.892,0
-16.084,-5.0283,84.8541,-18.1588,-2.2695,86.2645,0
-16.084,-5.0283,84.8541,-16.3696,-1.8747,83.2154,0
-16.084,-5.0283,84.8541,-14.7882,-1.1391,84.2914,0
-16.084,-5.0283,84.8541,-27.369,6.4358,75.9475,0
-16.084,-5.0283,84.8541,-15.5188,-5.3008,86.2066,4
-16.084,-5.0283,84.8541,-16.2172,-4.2637,84.145,0
-16.084,-5.0283,84.8541,-16.7398,-3.4453,84.0124,0
-16.084,-5.0283,84.8541,-28.268,8.5379,76.9856,4
-16.084,-5.0283,84.8541,-17.005,-4.4575,85.0821,0
-16.084,-5.0283,84.8541,-16.9246,-3.6917,84.314,0
-16.084,-5.0283,84.8541,-16.2464,-3.604,83.6065,0
-16.084,-5.0283,84.8541,-15.276,-3.5721,84.0841,0
-16.084,-5.0283,84.8541,-17.3031,-2.7718,84.7667,0
-16.084,-5.0283,84.8541,-17.6619,-1.9985,85.6514,0
-16.084,-5.0283,84.8541,-17.3533,-2.2532,85.0173,0
-16.084,-5.0283,84.8541,-17.1388,-1.3328,84.9885,0
-16.084,-5.0283,84.8541,-28.0712,10.2812,76.7506,4
-16.084,-5.0283,84.8541,-28.3715,11.1143,76.9199,4
-16.084,-5.0283,84.8541,-28.1963,10.8843,76.6913,4
-16.084,-5.0283,84.8541,-15.7568,-3.9068,83.8371,0
-16.084,-5.0283,84.8541,-15.4863,-4.5883,85.3894,4
-16.084,-5.0283,84.8541,-18.259,-0.81227,86.8002,0
-16.084,-5.0283,84.8541,-18.1121,-2.7599,85.9838,0
-16.4185,-4.8194,84.9286,-17.4373,-4.222,85.39,0
-16.4185,-4.8194,84.9286,-16.545,-4.4726,84.6123,0
-16.4185,-4.8194,84.9286,-17.6753,-4.0367,85.5252,0
-16.4185,-4.8194,84.9286,-17.2876,-3.8567,84.8865,0
-16.4185,-4.8194,84.9286,-17.6526,-3.6362,85.3493,0
-16.4185,-4.8194,84.9286,-19.1531,-3.4291,87.2693,0
-16.4185,-4.8194,84.9286,-16.1759,-6.5172,87.7071,4
-16.4185,-4.8194,84.9286,-16.268,-5.3118,85.4776,4
-16.4185,-4.8194,84.9286,-16.6381,-4.2301,84.4497,0
-16.4185,-4.8194,84.9286,-18.1142,-3.8372,85.9778,0
-16.4185,-4.8194,84.9286,-16.9054,-4.045,84.5167,0
-16.4185,-4.8194,84.9286,-16.5829,-3.795,84.0454,0
-16.4185,-4.8194,84.9286,-27.9002,7.8154,77.6357,4
-16.4185,-4.8194,84.9286,-18.6398,-3.0605,86.6107,0
-16.4185,-4.8194,84.9286,-17.7746,-3.0137,85.4351,0
-16.4185,-4.8194,84.9286,-15.4911,2.013,83.5847,0
-16.4185,-4.8194,84.9286,-18.2307,-3.2907,86.093,0
-16.4185,-4.8194,84.9286,-17.0032,-3.1072,84.259,0
-16.4185,-4.8194,84.9286,-16.4891,-3.0143,83.5397,0
-16.4185,-4.8194,84.9286,-18.5187,-2.0539,86.892,0
-16.4185,-4.8194,84.9286,-16.9092,3.9395,86.5498,0
-16.4185,-4.8194,84.9286,-16.6997,4.9008,85.8963,0
-16.4185,-4.8194,84.9286,-27.7603,6.4726,78.3159,0
-16.4185,-4.8194,84.9286,-16.2172,-4.2637,84.145,0
-16.4185,-4.8194,84.9286,-16.7398,-3.4453,84.0124,0
-16.4185,-4.8194,84.9286,-17.005,-4.4575,85.0821,0
-16.4185,-4.8194,84.9286,-16.9246,-3.6917,84.314,0
-16.4185,-4.8194,84.9286,-16.2464,-3.604,83.6065,0
-16.4185,-4.8194,84.9286,-17.6619,-1.9985,85.6514,0
-16.4185,-4.8194,84.9286,-17.3533,-2.2532,85.0173,0
-16.4185,-4.8194,84.9286,-17.1388,-1.3328,84.9885,0
-16.4185,-4.8194,84.9286,-26.4302,4.8721,76.3984,4
-16.4185,-4.8194,84.9286,-23.3343,4.4756,76.3384,4
-16.4185,-4.8194,84.9286,-22.4585,4.9743,75.5693,4
-16.4185,-4.8194,84.9286,-19.0055,-2.8787,87.1629,0
-17.4373,-4.222,85.39,-19.0423,-3.9188,87.1472,0
-17.4373,-4.222,85.39,-17.6753,-4.0367,85.5252,0
-17.4373,-4.222,85.39,-18.5116,-3.6567,86.4922,0
-17.4373,-4.222,85.39,-16.1188,-4.7324,84.5397,0
-17.4373,-4.222,85.39,-17.2876,-3.8567,84.8865,0
-17.4373,-4.222,85.39,-17.6526,-3.6362,85.3493,0
-17.4373,-4.222,85.39,-19.1531,-3.4291,87.2693,0
-17.4373,-4.222,85.39,-16.4254,-0.30501,87.5713,0
-17.4373,-4.222,85.39,-17.3509,-5.3178,86.9209,0
-17.4373,-4.222,85.39,-16.1759,-6.5172,87.7071,4
-17.4373,-4.222,85.39,-16.7732,-0.032803,88.3547,0
-17.4373,-4.222,85.39,-16.5748,0.63649,87.5817,0
-17.4373,-4.222,85.39,-15.5754,-5.1216,85.6613,4
-17.4373,-4.222,85.39,-15.7473,-5.1813,85.4054,4
-17.4373,-4.222,85.39,-15.6877,-5.5361,86.1529,4
-17.4373,-4.222,85.39,-18.6708,-4.4566,87.2919,0
-17.4373,-4.222,85.39,-15.9506,-5.2968,85.2887,0
-17.4373,-4.222,85.39,-16.268,-5.3118,85.4776,4
-17.4373,-4.222,85.39,-18.2899,-4.2199,86.498,0
-17.4373,-4.222,85.39,-16.6381,-4.2301,84.4497,0
-17.4373,-4.222,85.39,-18.5464,-4.0565,86.6547,0
-17.4373,-4.222,85.39,-18.1142,-3.8372,85.9778,0
-17.4373,-4.222,85.39,-16.9054,-4.045,84.5167,0
-17.4373,-4.222,85.39,-16.5829,-3.795,84.0454,0
-17.4373,-4.222,85.39,-18.6398,-3.0605,86.6107,0
-17.4373,-4.222,85.39,-17.7092,-5.5163,87.9116,0
-17.4373,-4.222,85.39,-15.9446,-4.5763,84.455,0
-17.4373,-4.222,85.39,-17.7746,-3.0137,85.4351,0
-17.4373,-4.222,85.39,-16.7845,-0.74897,84.4313,0
-17.4373,-4.222,85.39,-14.9168,-1.6355,82.2914,0
-17.4373,-4.222,85.39,-16.5375,-0.86012,83.7831,0
-17.4373,-4.222,85.39,-16.8217,-0.27787,84.4436,0
-17.4373,-4.222,85.39,-16.6967,0.008768,84.085,0
-17.4373,-4.222,85.39,-16.1191,2.2075,85.5911,0
-17.4373,-4.222,85.39,-15.4911,2.013,83.5847,0
-17.4373,-4.222,85.39,-15.2707,7.3457,81.2508,0
-17.4373,-4.222,85.39,-25.8805,4.6473,77.7402,0
-17.4373,-4.222,85.39,-15.8941,-5.4614,85.595,4
-17.4373,-4.222,85.39,-18.2307,-3.2907,86.093,0
-17.4373,-4.222,85.39,-15.8857,1.9539,81.8466,0
-17.4373,-4.222,85.39,-16.5044,3.0255,85.9608,0
-17.4373,-4.222,85.39,-24.8525,4.4089,74.3432,16
-17.4373,-4.222,85.39,-24.3441,4.627,74.2654,16
-17.4373,-4.222,85.39,-32.1215,14.2054,77.5083,20
-17.4373,-4.222,85.39,-32.6306,14.3089,78.0128,20
-17.4373,-4.222,85.39,-32.3467,14.3868,77.4168,20
-17.4373,-4.222,85.39,-18.4079,-5.1852,88.095,0
-17.4373,-4.222,85.39,-17.0032,-3.1072,84.259,0
-17.4373,-4.222,85.39,-16.4891,-3.0143,83.5397,0
-17.4373,-4.222,85.39,-18.5187,-2.0539,86.892,0
-17.4373,-4.222,85.39,-18.1588,-2.2695,86.2645,0
-17.4373,-4.222,85.39,-15.6394,1.9366,84.5605,0
-17.4373,-4.222,85.39,-28.4277,7.3424,78.0553,0
-17.4373,-4.222,85.39,-28.0244,9.8076,78.2302,0
-17.4373,-4.222,85.39,-27.9362,9.7347,76.8662,0
-17.4373,-4.222,85.39,-18.8942,-5.0658,88.3414,0
-17.4373,-4.222,85.39,-16.2172,-4.2637,84.145,0
-17.4373,-4.222,85.39,-15.5558,-0.23628,85.6672,0
-17.4373,-4.222,85.39,-17.9284,-5.128,87.3912,0
-17.4373,-4.222,85.39,-16.7398,-3.4453,84.0124,0
-17.4373,-4.222,85.39,-26.1821,3.3259,80.6608,22
-17.4373,-4.222,85.39,-17.005,-4.4575,85.0821,0
-17.4373,-4.222,85.39,-17.4313,-0.81783,85.5701,0
-17.4373,-4.222,85.39,-17.0793,-0.066746,84.8025,0
-17.4373,-4.222,85.39,-15.1749,-1.6561,82.1445,0
-17.4373,-4.222,85.39,-16.307,0.82856,86.8987,0
-17.4373,-4.222,85.39,-15.0629,0.39715,84.2844,0
-17.4373,-4.222,85.39,-28.2793,8.9795,79.5715,20
-17.4373,-4.222,85.39,-28.2949,10.2929,77.4443,20
-17.4373,-4.222,85.39,-32.4296,13.9204,78.9505,20
-17.4373,-4.222,85.39,-27.9499,10.0445,77.1164,20
-17.4373,-4.222,85.39,-32.0828,13.8511,78.2951,20
-17.4373,-4.222,85.39,-15.0251,-2.801,84.3806,0
-17.4373,-4.222,85.39,-19.0055,-2.8787,87.1629,0
-17.4373,-4.222,85.39,-18.1121,-2.7599,85.9838,0
-16.545,-4.4726,84.6123,-17.6753,-4.0367,85.5252,0
-16.545,-4.4726,84.6123,-16.1188,-4.7324,84.5397,0
-16.545,-4.4726,84.6123,-17.2876,-3.8567,84.8865,0
-16.545,-4.4726,84.6123,-17.6526,-3.6362,85.3493,0
-16.545,-4.4726,84.6123,-19.1531,-3.4291,87.2693,0
-16.545,-4.4726,84.6123,-16.1759,-6.5172,87.7071,4
-16.545,-4.4726,84.6123,-16.9844,-5.1701,86.1796,0
-16.545,-4.4726,84.6123,-15.9506,-5.2968,85.2887,0
-16.545,-4.4726,84.6123,-18.1142,-3.8372,85.9778,0
-16.545,-4.4726,84.6123,-16.9054,-4.045,84.5167,0
-16.545,-4.4726,84.6123,-15.9446,-4.5763,84.455,0
-16.545,-4.4726,84.6123,-18.2307,-3.2907,86.093,0
-16.545,-4.4726,84.6123,-15.597,-3.9722,83.9769,0
-16.545,-4.4726,84.6123,-15.4663,-3.8082,84.0691,0
-16.545,-4.4726,84.6123,-15.403,-3.433,83.6047,0
-16.545,-4.4726,84.6123,-18.5187,-2.0539,86.892,0
-16.545,-4.4726,84.6123,-15.8655,-4.9152,84.8922,0
-16.545,-4.4726,84.6123,-16.7398,-3.4453,84.0124,0
-16.545,-4.4726,84.6123,-16.9246,-3.6917,84.314,0
-16.545,-4.4726,84.6123,-17.3031,-2.7718,84.7667,0
-16.545,-4.4726,84.6123,-17.3533,-2.2532,85.0173,0
-16.545,-4.4726,84.6123,-17.1388,-1.3328,84.9885,0
-16.545,-4.4726,84.6123,-17.4313,-0.81783,85.5701,0
-16.545,-4.4726,84.6123,-17.42,-3.3124,84.9224,0
-16.545,-4.4726,84.6123,-15.7568,-3.9068,83.8371,0
-16.545,-4.4726,84.6123,-17.4226,-0.032436,85.4785,3
-16.545,-4.4726,84.6123,-17.5167,0.84094,85.4177,3
-16.545,-4.4726,84.6123,-16.8702,-1.9294,84.3385,0
-16.545,-4.4726,84.6123,-18.259,-0.81227,86.8002,0
-16.545,-4.4726,84.6123,-17.9029,-1.344,86.2426,0
-16.545,-4.4726,84.6123,-19.0055,-2.8787,87.1629,0
-16.545,-4.4726,84.6123,-18.1121,-2.7599,85.9838,0
-16.545,-4.4726,84.6123,-29.2331,13.165,78.9396,18
-16.545,-4.4726,84.6123,-17.7514,-0.044174,86.1225,3
-16.545,-4.4726,84.6123,-17.782,0.85343,85.9941,3
-16.545,-4.4726,84.6123,-28.9983,12.2978,79.407,18
-16.1863,-5.0158,90.8455,-15.9832,-4.4073,88.7323,4
-16.1863,-5.0158,90.8455,-15.5754,-5.1216,85.6613,4
-16.1863,-5.0158,90.8455,-15.6122,-4.8414,85.2459,4
-16.1863,-5.0158,90.8455,-15.4529,-6.2644,87.9295,4
-16.1863,-5.0158,90.8455,-15.5649,-6.0938,87.304,4
-16.1863,-5.0158,90.8455,-15.5188,-5.3008,86.2066,4
